id	level	name	description	desc_add1	desc_add2
1226	111	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+11 Summon\0	a,Increases the power of the servitor.\0
1226	112	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+12 Summon\0	a,Increases the power of the servitor.\0
1226	113	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+13 Summon\0	a,Increases the power of the servitor.\0
1226	114	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+14 Summon\0	a,Increases the power of the servitor.\0
1226	115	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+15 Summon\0	a,Increases the power of the servitor.\0
1226	116	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+16 Summon\0	a,Increases the power of the servitor.\0
1226	117	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+17 Summon\0	a,Increases the power of the servitor.\0
1226	118	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+18 Summon\0	a,Increases the power of the servitor.\0
1226	119	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+19 Summon\0	a,Increases the power of the servitor.\0
1226	120	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+20 Summon\0	a,Increases the power of the servitor.\0
1226	121	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+21 Summon\0	a,Increases the power of the servitor.\0
1226	122	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+22 Summon\0	a,Increases the power of the servitor.\0
1226	123	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+23 Summon\0	a,Increases the power of the servitor.\0
1226	124	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+24 Summon\0	a,Increases the power of the servitor.\0
1226	125	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+25 Summon\0	a,Increases the power of the servitor.\0
1226	126	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+26 Summon\0	a,Increases the power of the servitor.\0
1226	127	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+27 Summon\0	a,Increases the power of the servitor.\0
1226	128	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+28 Summon\0	a,Increases the power of the servitor.\0
1226	129	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+29 Summon\0	a,Increases the power of the servitor.\0
1226	130	a,Summon Unicorn Boxer\0	a,Summons a Unicorn Boxer, who supplies additional MP.  Requires 8 Crystals: D Grade. Afterwards, 6 additional crystals will be consumed at a regular interval for four times. 30% of acquired Exp will be consumed. Enchant Summon: the servitor's power is enhanced.\0	a,+30 Summon\0	a,Increases the power of the servitor.\0
1227	1	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	2	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	3	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	4	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	5	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	6	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	7	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	8	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	9	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	10	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	11	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	12	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	13	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	14	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	15	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	16	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	17	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	18	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp.\0	a,none\0	a,none\0
1227	101	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+1 Summon\0	u,Maximizes the servitor’s power. Servitor’s power is increased.\0
1227	102	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+2 Summon\0	a,Increases the power of the servitor.\0
1227	103	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+3 Summon\0	a,Increases the power of the servitor.\0
1227	104	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+4 Summon\0	a,Increases the power of the servitor.\0
1227	105	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+5 Summon\0	a,Increases the power of the servitor.\0
1227	106	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+6 Summon\0	a,Increases the power of the servitor.\0
1227	107	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+7 Summon\0	a,Increases the power of the servitor.\0
1227	108	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+8 Summon\0	a,Increases the power of the servitor.\0
1227	109	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+9 Summon\0	a,Increases the power of the servitor.\0
1227	110	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+10 Summon\0	a,Increases the power of the servitor.\0
1227	111	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+11 Summon\0	a,Increases the power of the servitor.\0
1227	112	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+12 Summon\0	a,Increases the power of the servitor.\0
1227	113	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+13 Summon\0	a,Increases the power of the servitor.\0
1227	114	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+14 Summon\0	a,Increases the power of the servitor.\0
1227	115	a,Summon Unicorn Mirage\0	a,Summons a Unicorn Mirage. The unicorn will use attack magic to assist one during combat. Requires 1 Crystal: D Grade. Consumes 90% of acquired Exp Enchant Summon: the servitor's power is enhanced.\0	a,+15 Summon\0	a,Increases the power of the servitor.\0
