id	name	add_name	description	popup
2013	Forest Bow Shaft		a,A key material that Dwarves use to make the bow of forest. Can be sold in any shop.\0	-1
2014	Iron Hammer Head		a,A key material that Dwarves use to make the iron hammer. Can be sold in any shop.\0	-1
2015	Sword Breaker Edge		a,A key material that Dwarves use to make the sword breaker. Can be sold in any shop.\0	-1
2016	Composition Bow Shaft		a,A key material that Dwarves use to make the composition bow. Can be sold in any shop.\0	-1
2017	Saber Blade		a,A key material that Dwarves use to make the saber. Can be sold in any shop.\0	-1
2018	Assassin Knife Edge		a,A key material that Dwarves use to make the assassin knife. Can be sold in any shop.\0	-1
2019	Trident Edge		a,A key material that Dwarves use to make the trident. Can be sold in any shop.\0	-1
2020	Temptation of Abyss Piece		a,A key material that Dwarves use to make the temptation of the abyss. Can be sold in any shop.\0	-1
2021	Spinebone Sword Blade		a,A key material that Dwarves use to make the spinebone sword. Can be sold in any shop.\0	-1
2022	Mace of Judgment Head		a,A key material that Dwarves use to make the mace of judgment. Can be sold in any shop.\0	-1
2023	Conjuror's Staff Head		a,A key material that Dwarves use to make the conjure staff. Can be sold in any shop.\0	-1
2024	Elven Bow Shaft		a,A key material that Dwarves use to make the elven bow. Can be sold in any shop.\0	-1
2025	Dwarven Trident Edge		a,A key material that Dwarves use to make the dwarven trident. Can be sold in any shop.\0	-1
2026	Two-Handed Sword Edge		a,A key material that Dwarves use to make the two-handed sword. Can be sold in any shop.\0	-1
2027	Spiked Club Head		a,A key material that Dwarves use to make the spike club. Can be sold in any shop.\0	-1
2028	Shillien Knife Edge		a,A key material that Dwarves use to make the Shillien knife. Can be sold in any shop.\0	-1
2029	Gastraphetes Shaft		a,A key material that Dwarves use to make the gastraphetes. Can be sold in any shop.\0	-1
2030	Tome of Blood Page		a,A key material that Dwarves use to make the tome of blood. Can be sold in any shop.\0	-1
2031	Morning Star Head		a,A key material that Dwarves use to make the morning star. Can be sold in any shop.\0	-1
2032	Goat Head Staff Head		a,A key material that Dwarves use to make the goat head staff. Can be sold in any shop.\0	-1
2033	Winged Spear Blade		a,A key material that Dwarves use to make the winged spear. Can be sold in any shop.\0	-1
2034	Sword of Revolution Blade		a,A key material that Dwarves use to make the sword of revolution. Can be sold in any shop.\0	-1
2035	Tarbar Head		a,A key material that Dwarves use to make the tarbar. Can be sold in any shop.\0	-1
2036	Skull Breaker Head		a,A key material that Dwarves use to make the skull breaker. Can be sold in any shop.\0	-1
2037	Heavy Bone Club Head		a,A key material that Dwarves use to make the heavy bone club. Can be sold in any shop.\0	-1
2038	Maingauche Edge		a,A key material that Dwarves use to make the maingauche. Can be sold in any shop.\0	-1
2039	Bich'Hwa Edge		a,A key material that Dwarves use to make the bich'hwa. Can be sold in any shop.\0	-1
2040	Strengthened Long Bow Shaft		a,A key material that Dwarves use to make the strengthened long bow. Can be sold in any shop.\0	-1
2041	War Pick Head		a,A key material that Dwarves use to make the war pick. Can be sold in any shop.\0	-1
2042	Crucifix of Blood Piece		a,A key material that Dwarves use to make the crucifix of blood. Can be sold in any shop.\0	-1
2043	Eye of Infinity Stone		a,A key material that Dwarves use to make the eye of infinity. Can be sold in any shop.\0	-1
2044	Cursed Maingauche Edge		a,A key material that Dwarves use to make the cursed maingauche. Can be sold in any shop.\0	-1
2045	Blue Crystal Skull Part		a,A key material that Dwarves use to make the blue crystal skull. Can be sold in any shop.\0	-1
2046	Demon Fangs Part		a,A key material that Dwarves use to make demon fangs. Can be sold in any shop.\0	-1
2047	Claymore Blade		a,A key material that Dwarves use to make the claymore. Can be sold in any shop.\0	-1
2048	Bonebreaker Head		a,A key material that Dwarves use to make the bonebreaker. Can be sold in any shop.\0	-1
2049	Atuba Hammer Head		a,A key material that Dwarves use to make the Atuba hammer. Can be sold in any shop.\0	-1
2050	Ghost Staff Head		a,A key material that Dwarves use to make the ghost staff. Can be sold in any shop.\0	-1
2051	Staff of Life Shaft		a,A key material that Dwarves use to make the staff of life. Can be sold in any shop.\0	-1
2052	Mithril Dagger Blade		a,A key material that Dwarves use to make the mithril dagger. Can be sold in any shop.\0	-1
2053	Scallop Jamadhr Edge		a,A key material that Dwarves use to make the scallop jamadhr. Can be sold in any shop.\0	-1
2054	Light Crossbow Shaft		a,A key material that Dwarves use to make the light crossbow. Can be sold in any shop.\0	-1
2055	Glaive Edge		a,A key material that Dwarves use to make the glaive. Can be sold in any shop.\0	-1
2056	Vajra Wand Frame		a,A key material that Dwarves use to make the vajra wand. Can be sold in any shop.\0	-1
2057	Ancient Reagent Remnant		a,A key material that Dwarves use to make ancient reagent. Can be sold in any shop.\0	-1
2058	Atuba Mace Head		a,A key material that Dwarves use to make the Atuba mace. Can be sold in any shop.\0	-1
2059	Flamberge Blade		a,A key material that Dwarves use to make the flamberge. Can be sold in any shop.\0	-1
2060	Stormbringer Blade		a,A key material that Dwarves use to make the stormbringer. Can be sold in any shop.\0	-1
2061	Big Hammer Head		a,A key material that Dwarves use to make the big hammer. Can be sold in any shop.\0	-1
2062	Scythe Edge		a,A key material that Dwarves use to make the scythe. Can be sold in any shop.\0	-1
2063	Battle Axe Head		a,A key material that Dwarves use to make the battle axe. Can be sold in any shop.\0	-1
2064	Silver Axe Head		a,A key material that Dwarves use to make the silver axe. Can be sold in any shop.\0	-1
2065	Skull Graver Head		a,A key material that Dwarves use to make the skull graver. Can be sold in any shop.\0	-1
2066	Heavy Doom Hammer Head		a,A key material that Dwarves use to make the heavy doom hammer. Can be sold in any shop.\0	-1
2067	Crystal Staff Head		a,A key material that Dwarves use to make the crystal staff. Can be sold in any shop.\0	-1
2068	Stick of Faith Shaft		a,A key material that Dwarves use to make the stick of faith. Can be sold in any shop.\0	-1
2069	Heavy Doom Axe Blade		a,A key material that Dwarves use to make the heavy doom axe. Can be sold in any shop.\0	-1
2070	Cursed Dagger Blade		a,A key material that Dwarves use to make the cursed dagger. Can be sold in any shop.\0	-1
2071	Wolverine Needle Edge		a,A key material that Dwarves use to make the wolverine needle. Can be sold in any shop.\0	-1
2072	Dark Elven Dagger Edge		a,A key material that Dwarves use to make the dark elven dagger. Can be sold in any shop.\0	-1
2073	Chakram Edge		a,A key material that Dwarves use to make the chakram. Can be sold in any shop.\0	-1
2074	Crystallized Ice Bow Shaft		a,A key material that Dwarves use to make the crystallized ice bow. Can be sold in any shop.\0	-1
2075	Orcish Glaive Blade		a,A key material that Dwarves use to make the orcish glaive. Can be sold in any shop.\0	-1
2076	Body Slasher Blade		a,A key material that Dwarves use to make the body slasher. Can be sold in any shop.\0	-1
2077	Shamshir Blade		a,A key material that Dwarves use to make the shamshir. Can be sold in any shop.\0	-1
2078	Katana Blade		a,A key material that Dwarves use to make the katana. Can be sold in any shop.\0	-1
2079	Bec De Corbin Blade		a,A key material that Dwarves use to make the bec de corbin. Can be sold in any shop.\0	-1
2080	Spirit Sword Blade		a,A key material that Dwarves use to make the spirit sword. Can be sold in any shop.\0	-1
2081	Raid Sword Blade		a,A key material that Dwarves use to make the raid sword. Can be sold in any shop.\0	-1
2082	Cursed Staff Head		a,A key material that Dwarves use to make the cursed staff. Can be sold in any shop.\0	-1
2083	Stiletto Edge		a,A key material that Dwarves use to make the stiletto. Can be sold in any shop.\0	-1
2084	Soulfire Dirk Blade		a,A key material that Dwarves use to make the soulfire dirk. Can be sold in any shop.\0	-1
2085	Crossbow Shaft		a,A key material that Dwarves use to make the crossbow. Can be sold in any shop.\0	-1
2086	Elven Bow of Nobility Shaft		a,A key material that Dwarves use to make the elven bow of nobility. Can be sold in any shop.\0	-1
2087	Tears of Fairy Drop		a,A key material that Dwarves use to make tears of fairy. Can be sold in any shop.\0	-1
2088	Horn of Glory Fragment		a,A key material that Dwarves use to make the horn of glory. Can be sold in any shop.\0	-1
2089	Caliburs Edge		a,A key material that Dwarves use to make the caliburs. Can be sold in any shop.\0	-1
2090	Sword of Delusion Blade		a,A key material that Dwarves use to make the sword of delusion. Can be sold in any shop.\0	-1
2091	Tsurugi Blade		a,A key material that Dwarves use to make the tsurugi. Can be sold in any shop.\0	-1
2092	Homunkulus's Sword Blade		a,A key material that Dwarves use to make Homunkulus's sword. Can be sold in any shop.\0	-1
2093	Poleaxe Blade		a,A key material that Dwarves use to make the poleaxe. Can be sold in any shop.\0	-1
2094	Sword of Limit Blade		a,A key material that Dwarves use to make the sword of limit. Can be sold in any shop.\0	-1
2095	Sword of Nightmare Blade		a,A key material that Dwarves use to make the sword of nightmare. Can be sold in any shop.\0	-1
2096	Sword of Whispering Death Blade		a,A key material that Dwarves use to make the sword of whispering death. Can be sold in any shop.\0	-1
2097	War Axe Blade		a,A key material that Dwarves use to make the war axe. Can be sold in any shop.\0	-1
2098	Nirvana Axe Blade		a,A key material that Dwarves use to make the nirvana axe. Can be sold in any shop.\0	-1
2099	Stick of Eternity Shaft		a,A key material that Dwarves use to make the stick of eternity. Can be sold in any shop.\0	-1
2100	Paradia Staff Head		a,A key material that Dwarves use to make the paradia staff. Can be sold in any shop.\0	-1
2101	Inferno Staff Head		a,A key material that Dwarves use to make the inferno staff. Can be sold in any shop.\0	-1
2102	Paagrio Hammer Head		a,A key material that Dwarves use to make the Paagrio hammer. Can be sold in any shop.\0	-1
2103	Sage's Staff Head		a,A key material that Dwarves use to make the sage's staff. Can be sold in any shop.\0	-1
2104	Club of Nature Head		a,A key material that Dwarves use to make the club of nature. Can be sold in any shop.\0	-1
2105	Mace of The Underworld Head		a,A key material that Dwarves use to make the mace of underworld. Can be sold in any shop.\0	-1
2106	Grace Dagger Edge		a,A key material that Dwarves use to make the grace dagger. Can be sold in any shop.\0	-1
2107	Dark Screamer Edge		a,A key material that Dwarves use to make the dark screamer. Can be sold in any shop.\0	-1
2108	Fist Blade Piece		a,A key material that Dwarves use to make the fist blade. Can be sold in any shop.\0	-1
2109	Akat Longbow Shaft		a,A key material that Dwarves use to make the akat long bow. Can be sold in any shop.\0	-1
2110	Heathen's Book Page		a,A key material that Dwarves use to make the heathen's book. Can be sold in any shop.\0	-1
2111	Hex Doll Fragment		a,A key material that Dwarves use to make a hex doll. Can be sold in any shop.\0	-1
2112	Paagrio Axe Blade		a,A key material that Dwarves use to make the Paagrio axe. Can be sold in any shop.\0	-1
2113	Scorpion Blade		a,A key material that Dwarves use to make the scorpion. Can be sold in any shop.\0	-1
2114	Widowmaker Head		a,A key material that Dwarves use to make the widowmaker. Can be sold in any shop.\0	-1
2115	Samurai Longsword Blade		a,A key material that Dwarves use to make the samurai longsword. Can be sold in any shop.\0	-1
2116	Deadman's Staff Head		a,A key material that Dwarves use to make the deadman's staff. Can be sold in any shop.\0	-1
2117	Ghoul's Staff Head		a,A key material that Dwarves use to make the ghoul's staff. Can be sold in any shop.\0	-1
2118	Demon's Staff Head		a,A key material that Dwarves use to make the demon's staff. Can be sold in any shop.\0	-1
2119	Crystal Dagger Blade		a,A key material that Dwarves use to make the crystal dagger. Can be sold in any shop.\0	-1
2120	Great Pata Blade		a,A key material that Dwarves use to make the great pata. Can be sold in any shop.\0	-1
2121	Eminence Bow Shaft		a,A key material that Dwarves use to make the eminence bow. Can be sold in any shop.\0	-1
2122	Orcish Poleaxe Blade		a,A key material that Dwarves use to make the orcish poleaxe. Can be sold in any shop.\0	-1
2123	Candle of Wisdom Model		a,A key material that Dwarves use to make the candle of wisdom. Can be sold in any shop.\0	-1
2124	Blessed Branch Splinter		a,A key material that Dwarves use to make the blessed branch. Can be sold in any shop.\0	-1
2125	Phoenix Feather Piece		a,A key material that Dwarves use to make the phoenix feather. Can be sold in any shop.\0	-1
2126	Cerberus Eye Fragment		a,A key material that Dwarves use to make the Cerberus's eye. Can be sold in any shop.\0	-1
2127	Scroll of Destruction Page		a,A key material that Dwarves use to make the scroll of destruction. Can be sold in any shop.\0	-1
2128	Claws of Black Dragon Piece		a,A key material that Dwarves use to make the claws of black dragon. Can be sold in any shop.\0	-1
2129	Three Eyed Crow's Feather Piece		a,A key material that Dwarves use to make the three eye crow's feather. Can be sold in any shop.\0	-1
2130	Gemstone D		a,	-1
2131	Gemstone C		a,	-1
2132	Gemstone B		a,	-1
2133	Gemstone A		a,	-1
2134	Gemstone S		a,	-1
2135	Recipe: Braided Hemp		a,For Dwarves only. The recipe for a braided hemp. Requires Create Item Skill Level 1. The success rate is 100%.\0	-1
