tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh	drop_tex	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	body_part	m_HumnFigh_cntm	m_HumnFigh_m[0]	m_HumnFigh_m[1]	m_HumnFigh_cntt	m_HumnFigh_t[0]	m_HumnFigh_t[1]	f_HumnFigh_cntm	f_HumnFigh_m[0]	f_HumnFigh_m[1]	f_HumnFigh_cntt	f_HumnFigh_t[0]	f_HumnFigh_t[1]	m_DarkElf_cntm	m_DarkElf_m[0]	m_DarkElf_m[1]	m_DarkElf_cntt	m_DarkElf_t[0]	m_DarkElf_t[1]	f_DarkElf_cntm	f_DarkElf_m[0]	f_DarkElf_m[1]	f_DarkElf_cntt	f_DarkElf_t[0]	f_DarkElf_t[1]	m_Dorf_cntm	m_Dorf_m[0]	m_Dorf_m[1]	m_Dorf_cntt	m_Dorf_t[0]	m_Dorf_t[1]	f_Dorf_cntm	f_Dorf_m[0]	f_Dorf_m[1]	f_Dorf_cntt	f_Dorf_t[0]	f_Dorf_t[1]	m_Elf_cntm	m_Elf_m[0]	m_Elf_m[1]	m_Elf_cntt	m_Elf_t[0]	m_Elf_t[1]	f_Elf_cntm	f_Elf_m[0]	f_Elf_m[1]	f_Elf_cntt	f_Elf_t[0]	f_Elf_t[1]	m_HumnMyst_cntm	m_HumnMyst_m[0]	m_HumnMyst_m[1]	m_HumnMyst_cntt	m_HumnMyst_t[0]	m_HumnMyst_t[1]	f_HumnMyst_cntm	f_HumnMyst_m[0]	f_HumnMyst_m[1]	f_HumnMyst_cntt	f_HumnMyst_t[0]	f_HumnMyst_t[1]	m_OrcFigh_cntm	m_OrcFigh_m[0]	m_OrcFigh_m[1]	m_OrcFigh_cntt	m_OrcFigh_t[0]	m_OrcFigh_t[1]	f_OrcFigh_cntm	f_OrcFigh_m[0]	f_OrcFigh_m[1]	f_OrcFigh_cntt	f_OrcFigh_t[0]	f_OrcFigh_t[1]	m_OrcMage_cntm	m_OrcMage_m[0]	m_OrcMage_m[1]	m_OrcMage_cntt	m_OrcMage_t[0]	m_OrcMage_t[1]	f_OrcMage_cntm	f_OrcMage_m[0]	f_OrcMage_m[1]	f_OrcMage_cntt	f_OrcMage_t[0]	f_OrcMage_t[1]	Unknown_MT_cntm	Unknown_MT_m[0]	Unknown_MT_cntt	Unknown_MT_t[0]	NPC_MT_cntm	NPC_MT_m[0]	NPC_MT_cntt	NPC_MT_t[0]	att_eff	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	armor_type	crystal_type	avoid_mod	pdef	mdef	mpbonus
1	582	0	3	5	8	0	dropitems.drop_mfighter_m010_t68_b_m00	mfighter.mfighter_m010_t68_b					icon.armor_t68_b_i00	95	1140	49	1	0	12	1	LineageWarriors.MFighter_m010_b		1	mfighter.mfighter_m010_t68_b		1	LineageWarriors.FFighter_m003_b		1	FFighter.FFighter_m003_t68_b		1	LineageWarriors.MDarkElf_m010_b		1	MDarkElf.MDarkElf_m010_t68_b		1	LineageWarriors.FDarkElf_m010_b		1	FDarkElf.FDarkElf_m010_t68_b		1	LineageWarriors.MDwarf_m004_b		1	MDwarf.MDwarf_m004_t68_b		1	LineageWarriors.FDwarf_m004_b		1	FDwarf.FDwarf_m004_t68_b		1	LineageWarriors.MElf_m004_b		1	MElf.MElf_m004_t68_b		1	LineageWarriors.FElf_m008_b		1	FElf.FElf_m008_t68_b		1	LineageWarriors.MMagic_m009_b		1	MMagic.MMagic_m009_t70_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t70_b		1	LineageWarriors.MOrc_m005_b		1	MOrc.MOrc_m005_t68_b		1	LineageWarriors.FOrc_m005_b		1	FOrc.FOrc_m005_t68_b		1	LineageWarriors.MShaman_m002_b		1	MShaman.MShaman_m002_t70_b		1	LineageWarriors.FShaman_m002_b		1	FShaman.FShaman_m002_t70_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	583	0	3	5	5	0	dropitems.drop_mfighter_m006_t45_b_m00	mfighter.mfighter_m006_t45_b					icon.armor_t45_b_i00	95	1110	48	1	0	12	1	LineageWarriors.MFighter_m006_b		1	mfighter.mfighter_m006_t45_b		1	LineageWarriors.FFighter_m006_b		1	FFighter.FFighter_m006_t45_b		1	LineageWarriors.MDarkElf_m007_b		1	MDarkElf.MDarkElf_m007_t45_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t45_b		1	LineageWarriors.MDwarf_m007_b		1	MDwarf.MDwarf_m007_t45_b		1	LineageWarriors.FDwarf_m007_b		1	FDwarf.FDwarf_m007_t45_b		1	LineageWarriors.MElf_m008_b		1	MElf.MElf_m008_t45_b		1	LineageWarriors.FElf_m007_b		1	FElf.FElf_m007_t45_b		1	LineageWarriors.MMagic_m006_b		1	MMagic.MMagic_m006_t45_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t45_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t45_b		1	LineageWarriors.FOrc_m003_b		1	FOrc.FOrc_m003_t45_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t45_b		1	LineageWarriors.FShaman_m005_b		1	FShaman.FShaman_m005_t45_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	48	0	0
1	584	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1180	48	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	41	0	0
1	585	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1200	50	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	586	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1170	19	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	41	0	0
1	587	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1200	47	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	588	0	3	5	7	0	dropitems.drop_mfighter_m008_t71_b_m00	mfighter.mfighter_m008_t71_b					icon.armor_t71_b_i00	95	1130	2	1	0	12	1	LineageWarriors.MFighter_m008_b		1	mfighter.mfighter_m008_t71_b		1	LineageWarriors.FFighter_m004_b		1	FFighter.FFighter_m004_t71_b		1	LineageWarriors.MDarkElf_m004_b		1	MDarkElf.MDarkElf_m004_t71_b		1	LineageWarriors.FDarkElf_m004_b		1	FDarkElf.FDarkElf_m004_t71_b		1	LineageWarriors.MDwarf_m004_b		1	MDwarf.MDwarf_m004_t71_b		1	LineageWarriors.FDwarf_m006_b		1	FDwarf.FDwarf_m004_t71_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t71_b		1	LineageWarriors.FElf_m010_b		1	FElf.FElf_m010_t71_b		1	LineageWarriors.MMagic_m008_b		1	MMagic.MMagic_m008_t73_b		1	LineageWarriors.FMagic_m008_b		1	FMagic.FMagic_m008_t73_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t71_b		1	LineageWarriors.FOrc_m005_b		1	FOrc.FOrc_m005_t71_b		1	LineageWarriors.MShaman_m004_b		1	MShaman.MShaman_m004_t73_b		1	LineageWarriors.FShaman_m004_b		1	FShaman.FShaman_m004_t73_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	589	0	3	5	5	0	dropitems.drop_mfighter_m006_t45_b_m00	mfighter.mfighter_m006_t45_b					icon.armor_t45_b_i00	95	1120	1	1	0	12	1	LineageWarriors.MFighter_m006_b		1	mfighter.mfighter_m006_t45_b		1	LineageWarriors.FFighter_m006_b		1	FFighter.FFighter_m006_t45_b		1	LineageWarriors.MDarkElf_m007_b		1	MDarkElf.MDarkElf_m007_t45_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t45_b		1	LineageWarriors.MDwarf_m007_b		1	MDwarf.MDwarf_m007_t45_b		1	LineageWarriors.FDwarf_m007_b		1	FDwarf.FDwarf_m007_t45_b		1	LineageWarriors.MElf_m008_b		1	MElf.MElf_m008_t45_b		1	LineageWarriors.FElf_m007_b		1	FElf.FElf_m007_t45_b		1	LineageWarriors.MMagic_m006_b		1	MMagic.MMagic_m006_t45_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t45_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t45_b		1	LineageWarriors.FOrc_m003_b		1	FOrc.FOrc_m003_t45_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t45_b		1	LineageWarriors.FShaman_m005_b		1	FShaman.FShaman_m005_t45_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	48	0	0
1	590	0	3	5	7	0	dropitems.drop_mfighter_m008_t71_b_m00	mfighter.mfighter_m008_t71_b					icon.armor_t71_b_i00	90	1130	2	1	0	12	1	LineageWarriors.MFighter_m008_b		1	mfighter.mfighter_m008_t71_b		1	LineageWarriors.FFighter_m004_b		1	FFighter.FFighter_m004_t71_b		1	LineageWarriors.MDarkElf_m004_b		1	MDarkElf.MDarkElf_m004_t71_b		1	LineageWarriors.FDarkElf_m004_b		1	FDarkElf.FDarkElf_m004_t71_b		1	LineageWarriors.MDwarf_m004_b		1	MDwarf.MDwarf_m004_t71_b		1	LineageWarriors.FDwarf_m006_b		1	FDwarf.FDwarf_m004_t71_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t71_b		1	LineageWarriors.FElf_m010_b		1	FElf.FElf_m010_t71_b		1	LineageWarriors.MMagic_m008_b		1	MMagic.MMagic_m008_t73_b		1	LineageWarriors.FMagic_m008_b		1	FMagic.FMagic_m008_t73_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t71_b		1	LineageWarriors.FOrc_m005_b		1	FOrc.FOrc_m005_t71_b		1	LineageWarriors.MShaman_m004_b		1	MShaman.MShaman_m004_t73_b		1	LineageWarriors.FShaman_m004_b		1	FShaman.FShaman_m004_t73_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	591	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1200	49	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	44	0	0
1	592	0	3	5	4	0	dropitems.drop_mfighter_m001_t44_b_m00	mfighter.mfighter_m001_t44_b					icon.armor_t44_b_i00	90	1120	48	1	0	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t44_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t44_b		1	LineageWarriors.MDarkElf_m009_b		1	MDarkElf.MDarkElf_m009_t44_b		1	LineageWarriors.FDarkElf_m009_b		1	FDarkElf.FDarkElf_m009_t44_b		1	LineageWarriors.MDwarf_m002_b		1	MDwarf.MDwarf_m002_t44_b		1	LineageWarriors.FDwarf_m002_b		1	FDwarf.FDwarf_m002_t44_b		1	LineageWarriors.MElf_m006_b		1	MElf.MElf_m006_t44_b		1	LineageWarriors.FElf_m006_b		1	FElf.FElf_m006_t44_b		1	LineageWarriors.MMagic_m010_b		1	MMagic.MMagic_m010_t44_b		1	LineageWarriors.FMagic_m010_b		1	FMagic.FMagic_m010_t44_b		1	LineageWarriors.MOrc_m004_b		1	MOrc.MOrc_m004_t44_b		1	LineageWarriors.FOrc_m004_b		1	FOrc.FOrc_m004_t44_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t44_b		1	LineageWarriors.FShaman_m002_b		1	FShaman.FShaman_m002_t44_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	45	0	0
1	593	0	3	5	4	0	dropitems.drop_mfighter_m001_t44_b_m00	mfighter.mfighter_m001_t44_b					icon.armor_t44_b_i00	90	1120	50	1	0	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t44_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t44_b		1	LineageWarriors.MDarkElf_m009_b		1	MDarkElf.MDarkElf_m009_t44_b		1	LineageWarriors.FDarkElf_m009_b		1	FDarkElf.FDarkElf_m009_t44_b		1	LineageWarriors.MDwarf_m002_b		1	MDwarf.MDwarf_m002_t44_b		1	LineageWarriors.FDwarf_m002_b		1	FDwarf.FDwarf_m002_t44_b		1	LineageWarriors.MElf_m006_b		1	MElf.MElf_m006_t44_b		1	LineageWarriors.FElf_m006_b		1	FElf.FElf_m006_t44_b		1	LineageWarriors.MMagic_m010_b		1	MMagic.MMagic_m010_t44_b		1	LineageWarriors.FMagic_m010_b		1	FMagic.FMagic_m010_t44_b		1	LineageWarriors.MOrc_m004_b		1	MOrc.MOrc_m004_t44_b		1	LineageWarriors.FOrc_m004_b		1	FOrc.FOrc_m004_t44_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t44_b		1	LineageWarriors.FShaman_m002_b		1	FShaman.FShaman_m002_t44_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	48	0	0
1	594	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1200	19	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	41	0	0
1	595	0	3	5	7	0	dropitems.drop_mfighter_m005_t56_b_m00	mfighter.mfighter_m005_t56_b					icon.armor_t56_b_i00	90	1160	47	1	0	12	1	LineageWarriors.MFighter_m008_b		1	mfighter.mfighter_m008_t71_b		1	LineageWarriors.FFighter_m004_b		1	FFighter.FFighter_m004_t71_b		1	LineageWarriors.MDarkElf_m004_b		1	MDarkElf.MDarkElf_m004_t71_b		1	LineageWarriors.FDarkElf_m004_b		1	FDarkElf.FDarkElf_m004_t71_b		1	LineageWarriors.MDwarf_m004_b		1	MDwarf.MDwarf_m004_t71_b		1	LineageWarriors.FDwarf_m006_b		1	FDwarf.FDwarf_m004_t71_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t71_b		1	LineageWarriors.FElf_m010_b		1	FElf.FElf_m010_t71_b		1	LineageWarriors.MMagic_m008_b		1	MMagic.MMagic_m008_t73_b		1	LineageWarriors.FMagic_m008_b		1	FMagic.FMagic_m008_t73_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t71_b		1	LineageWarriors.FOrc_m005_b		1	FOrc.FOrc_m005_t71_b		1	LineageWarriors.MShaman_m004_b		1	MShaman.MShaman_m004_t73_b		1	LineageWarriors.FShaman_m004_b		1	FShaman.FShaman_m004_t73_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	41	0	0
1	596	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1020	48	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	45	0	0
1	597	0	3	5	5	0	dropitems.drop_MFighter_m003_t40_b_m00	MFighter.MFighter_m001_t13_b					icon.armor_iron_boots_i00	90	1050	49	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t13_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t13_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t13_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t13_b		1	LineageWarriors.MDwarf_m001_b		1	MDwarf.MDwarf_m001_t01_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t01_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t13_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t13_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t13_b		1	LineageWarriors.FMagic_m001_b		1	FMagic.FMagic_m001_t13_b		1	LineageWarriors.MOrc_m001_b		1	MOrc.MOrc_m001_t01_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t01_b		1	LineageWarriors.MShaman_m001_b		1	MShaman.MShaman_m001_t01_b		1	LineageWarriors.FShaman_m001_b		1	FShaman.FShaman_m001_t01_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	3	0	45	0	0
1	598	0	3	5	5	0	dropitems.drop_mfighter_m006_t45_b_m00	mfighter.mfighter_m006_t45_b					icon.armor_t45_b_i00	90	1130	48	1	0	12	1	LineageWarriors.MFighter_m006_b		1	mfighter.mfighter_m006_t45_b		1	LineageWarriors.FFighter_m006_b		1	FFighter.FFighter_m006_t45_b		1	LineageWarriors.MDarkElf_m007_b		1	MDarkElf.MDarkElf_m007_t45_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t45_b		1	LineageWarriors.MDwarf_m007_b		1	MDwarf.MDwarf_m007_t45_b		1	LineageWarriors.FDwarf_m007_b		1	FDwarf.FDwarf_m007_t45_b		1	LineageWarriors.MElf_m008_b		1	MElf.MElf_m008_t45_b		1	LineageWarriors.FElf_m007_b		1	FElf.FElf_m007_t45_b		1	LineageWarriors.MMagic_m006_b		1	MMagic.MMagic_m006_t45_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t45_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t45_b		1	LineageWarriors.FOrc_m003_b		1	FOrc.FOrc_m003_t45_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t45_b		1	LineageWarriors.FShaman_m005_b		1	FShaman.FShaman_m005_t45_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	45	0	0
