id	level	name	description
1224	7	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	8	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	9	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	10	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	11	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	12	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	13	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	14	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	15	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	16	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
1224	17	a,Surrender To Poison\0	a,Instantly decreases enemy's resistance to poison. Effect 3.\0
148	1	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	2	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	3	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	4	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	5	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	6	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	7	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
148	8	a,Vital Force\0	a,Allows quick recovery while one is sitting down.\0
171	1	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	2	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	3	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	4	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	5	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	6	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	7	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
171	8	a,Esprit\0	a,Increases one's recovery speed while one is running.\0
225	1	a,Acrobatic Move\0	a,Dodging abilities increase when running.\0
225	2	a,Acrobatic Move\0	a,Dodging abilities increase when running.\0
225	3	a,Acrobatic Move\0	a,Dodging abilities increase when running.\0
1043	1	a,Holy Weapon\0	a,Temporary holy enhancement of physical attack.\0
100	1	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible. Power 30.\0
100	2	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon.  Over-hit possible. Power 33. \0
100	3	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible. Power 35.\0
100	4	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible. Power 41.\0
100	5	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 44.\0
100	6	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 48.\0
100	7	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 55.\0
100	8	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 59.\0
100	9	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 64.\0
100	10	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 73.\0
100	11	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 79.\0
100	12	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 84.\0
100	13	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 96.\0
100	14	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 102.\0
100	15	a,Stun Attack\0	a,Stunning attack that inflicts shock and damage upon the enemy. Used with a blunt weapon. Over-hit possible.  Power 109.\0
1035	1	a,Mental Shield\0	a,Temporarily increases resistance to Hold, Sleep, Fear, and Silence. Effect 1.\0
1035	2	a,Mental Shield\0	a,Temporarily increases resistance to Hold, Sleep, Fear, and Silence. Effect 2.\0
1035	3	a,Mental Aegis\0	a,Temporarily increases resistance to Hold, Sleep, Fear, and Silence. Effect 3.\0
1035	4	a,Mental Aegis\0	a,Temporarily increases resistance to Hold, Sleep, Fear, and Silence. Effect 4.\0
247	1	a,Build Headquarters\0	a,Establishes a headquarters during a siege that aids in recovery and reinforcement of forces. Consumes 300 Gemstones: C grade.\0
2	1	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	2	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	3	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	4	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	5	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	6	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	7	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	8	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	9	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	10	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	11	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	12	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	13	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	14	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	15	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	16	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	17	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	18	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
2	19	a,Confusion\0	a, Throws the enemy into confusion and gets them to change the target of their attack.\0
15	1	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 132.\0
15	2	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 137.\0
15	3	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 143.\0
15	4	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 153.\0
15	5	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 159.\0
15	6	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 164.\0
15	7	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 176.\0
15	8	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 182.\0
15	9	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 188.\0
15	10	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 200.\0
15	11	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 206.\0
15	12	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 213.\0
15	13	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 225.\0
15	14	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 232.\0
15	15	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 239.\0
15	16	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 252.\0
15	17	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 259.\0
15	18	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 266.\0
15	19	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 272.\0
15	20	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 279.\0
15	21	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 286.\0
15	22	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 293.\0
15	23	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 300.\0
15	24	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 307.\0
15	25	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 313.\0
15	26	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 320.\0
15	27	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 327.\0
15	28	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 334.\0
15	29	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 340.\0
15	30	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 347.\0
15	31	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 353.\0
15	32	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 360.\0
15	33	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 366.\0
15	34	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 373.\0
15	35	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 379.\0
15	36	a,Charm\0	a,Charms the enemy to decrease its desire to attack player. Power 385.\0
15	37	a,Charm\0	a,Diminishes the enemy's desire to attack. Power 391.\0
15	38	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  396.\0
15	39	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  402.\0
15	40	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  408.\0
15	41	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  413.\0
15	42	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  418.\0
15	43	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  423.\0
15	44	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  428.\0
15	45	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  432.\0
15	46	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  437.\0
15	47	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  441.\0
15	48	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  445.\0
15	49	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  449.\0
15	50	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  452.\0
15	51	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  455.\0
15	52	a,Charm\0	a,Diminishes the enemy's desire to attack. Power  458.\0
27	1	a,Unlock\0	a,Opens level 1 doors at 30% probability. Requires 2 Keys of a Thief.  Also opens chests.\0
27	2	a,Unlock\0	a,Opens level 1 doors at 50% probability. Requires 2 Keys of a Thief.  Also opens chests.\0
27	3	a,Unlock\0	a,Opens level 1 doors at 75% probability. Requires 3 Keys of a Thief.  Also opens chests.\0
27	4	a,Unlock\0	a,Opens level 1 doors at 100% probability and opens level 2 doors at 5% probability. Requires 3 Keys of a Thief.  Also opens chests.\0
27	5	a,Unlock\0	a,Opens level 1 doors at 100% probability and opens level 2 doors at 30% probability. Requires 4 Keys of a Thief.  Also opens chests.\0
27	6	a,Unlock\0	a,Opens level 1 doors at 100% probability and opens level 2 doors at 75% probability. Requires 5 Keys of a Thief.  Also opens chests.\0
27	7	a,Unlock\0	a,Opens level 1 doors and level 2 doors at 100% probability and level 3 doors at 5% probability. Requires 6 Keys of a Thief.  Also opens chests.\0
27	8	a,Unlock\0	a,Opens level 1 doors and level 2 doors at 100% probability and level 3 doors at 30% probability. Requires 7 Keys of a Thief.  Also opens chests.\0
27	9	a,Unlock\0	a,Opens level 1 doors and level 2 doors at 100% probability and level 3 doors at 75% probability. Requires 8 Keys of a Thief.  Also opens chests.\0
27	10	a,Unlock\0	a,Opens level 1 doors, level 2 doors, and level 3 door at 100% probability. Requires 10 Keys of a Thief.  Also opens chests.\0
27	11	a,Unlock\0	a,Opens level 1 doors, level 2 doors, and level 3 door at 100% probability. Requires 11 Keys of a Thief.  Also opens chests.\0
27	12	a,Unlock\0	a,Opens level 1 doors, level 2 doors, and level 3 door at 100% probability. Requires 13 Keys of a Thief.  Also opens chests.\0
27	13	a,Unlock\0	a,Opens level 1 doors, level 2 doors, and level 3 door at 100% probability. Requires 15 Keys of a Thief.  Also opens chests.\0
27	14	a,Unlock\0	a,Opens level 1 doors, level 2 doors, and level 3 door at 100% probability. Requires 17 Keys of a Thief.  Also opens chests.\0
29	1	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 29. Over-hit available.\0
29	2	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 31. Over-hit available.\0
29	3	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 34. Over-hit available.\0
29	4	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 45. Over-hit available.\0
29	5	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 49. Over-hit available.\0
29	6	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 54. Over-hit available.\0
29	7	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 69. Over-hit available.\0
29	8	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 76. Over-hit available.\0
29	9	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 82. Over-hit available.\0
29	10	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 105. Over-hit available.\0
29	11	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 113. Over-hit available.\0
29	12	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 123. Over-hit available.\0
29	13	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 143. Over-hit available.\0
29	14	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 154. Over-hit available.\0
29	15	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 166. Over-hit available.\0
29	16	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 193. Over-hit available.\0
29	17	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 207. Over-hit available.\0
29	18	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 222. Over-hit available.\0
29	19	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 256. Over-hit available.\0
29	20	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 274. Over-hit available.\0
29	21	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 293. Over-hit available.\0
29	22	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 334. Over-hit available.\0
29	23	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 357. Over-hit available.\0
29	24	a,Iron Punch\0	a,Strikes target with a fist of iron. Usable when a fist weapon is equipped. Power 380. Over-hit available.\0
34	1	a,Bandage\0	a,Heals one's own bleeding up to Effect 3.\0
34	2	a,Bandage\0	a,Heals one's own bleeding up to Effect 7.\0
34	3	a,Bandage\0	a,Heals one's own bleeding up to Effect 9.\0
50	1	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 1.\0
50	2	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 2.\0
50	3	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 3.\0
50	4	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 4.\0
50	5	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 5.\0
50	6	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 6.\0
50	7	a,Focus Force\0	a,Gathers force for use in special attack skills. Can be used up to level 7.\0
54	1	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 143.\0
54	2	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 154.\0
54	3	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 166.\0
54	4	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 193.\0
54	5	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 207.\0
54	6	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 222.\0
54	7	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 256.\0
54	8	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 274.\0
54	9	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 293.\0
54	10	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 334.\0
54	11	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 357.\0
54	12	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 380.\0
54	13	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 431.\0
54	14	a,Force Blaster\0	a,By discharging force, an attack on a  distant enemy can be made.  Usable when fist weapons are equipped. Power 458.\0
