tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	tab1[0]	tab1[1]	tab1[2]	tab1[3]	tab1[4]	tab1[5]	tab1[6]	tab1[7]	tab1[8]	tab1[9]	tab1[10]	tab1[11]	tab1[12]	tab1[13]	cnt2	tab2[0]	tab2[1]	tab2[2]	tab2[3]	tab2[4]	tab2[5]	tab2[6]	tab2[7]	tab2[8]	tab2[9]	tab2[10]	tab2[11]	tab2[12]	tab2[13]	quest_x	quest_y	quest_z	UNK_npc1_?	UNK_npc2_?	UNK_npc3_?	npc_name	UNK_0
1	328	1	a,Sense for Business\0	a,Find the Magical Ingredients\0	a,Trader Salient sells rare magical ingredients to the Ivory Tower of Oren. He tells you that you can acquire monster eye meat and jade in the Wastelands. He also asks you to retrieve a monster eye carcass and a basilisk's gizzard. Hunt the wandering eye, hungry eye, monster eye watcher, monster eye destroyer, lesser basilisk and the basilisk.\0	3	1366	1347	1348												3	0	0	0												-17536.00000000	189184.00000000	-4192.00000000	21	32	2	a,Wasteland\0	1
1	329	1	a,Curiosity of a Dwarf\0	a,Golem's Stoneheart\0	a,Dwarven Trader Rolento studies golems. He's especially interested in their power source, and asks you to obtain stonehearts from granite golems or punchers.\0	2	1365	1346													2	0	0													-17536.00000000	189184.00000000	-4192.00000000	33	38	2	a,Wasteland\0	1
1	330	1	a,Adept of Taste\0	a,Satisfy Magister Mirien\0	a,Chef Jonas is preparing a monster eye steak for a competition. The judge is Magister Mirien, also known as the 'Adept of Taste'. You must collect the highest-quality ingredients in order to satisfy her.\0	0															0															0.00000000	0.00000000	0.00000000	24	34	2	a,	1
1	331	1	a,Arrow of Vengeance\0	a,Death Arrow\0	a,Guard Belton burns for revenge after losing his family to the land dragon, Antharas. He is making a special arrow of harpy feather, medusa venom, and wyrm's tooth in order to slay the dragon. He asks you to help him collect the ingredients.\0	3	1452	1453	1454												3	0	0	0												120480.00000000	131488.00000000	-3610.00000000	32	39	2	a,Gorgon's Flower Garden\0	1
1	333	1	a,Hunt of the Black Lion\0	a,War Mission\0	a,Sophya, the captain of the Black Lion Mercenaries, asks that you help to rid Dion Castle Town of monsters. Eliminate the undead on the Execution Ground, the ol mahums in the Partisan Hideaway, the Delu lizardmen on the southern shores and the marsh stakato in the Cruma Marshlands.\0	0															0															0.00000000	0.00000000	0.00000000	25	39	2	a,	1
1	334	1	a,The Wishing Potion\0	a,Secret Book of Alchemy\0	a,Alchemist Matild has long wished to create a mysterious potion. She has recently discovered the location of its recipe, and asks you to bring the ingredients to her. She gives you the "Book of Alchemy", along with instructions for locating the mysterious potion. Hunt the secret keeper tree.\0	1	3679														1	1														0.00000000	0.00000000	0.00000000	30	64	2	a,	1
1	334	2	a,The Wishing Potion\0	a,Ingredients for a Potion\0	a,Find and bring back the ingredients on the list from Alchemist Matild, which are necessary to make the wish potion. Hunt amber basilisks, whispering winds, glass jaguars, horror mist rippers, silenos, ant recruits, ant warrior captains, tyrants, tyrant kingpins, Turak bugbears and Turak bugbear warriors.\0	8	3684	3685	3686	3687	3688	3689	3690	3691							8	1	1	1	1	1	1	1	1							0.00000000	0.00000000	0.00000000	30	64	2	a,	0
1	335	1	a,Song of the Hunter\0	a,Test of the Hunters Union\0	a,Grey of the Hunters Union tells you about the union and says that in order to join, you must pass a test to obtain a hunter's license. Bring back three or more of the items listed on the test to receive a circle 1 hunter's license. Those in possession of such a license may carry out various missions for the guild.\0	0															0															0.00000000	0.00000000	0.00000000	35	59	2	a,	1
1	335	2	a,The Song of the Hunter\0	a,Hunting as a 1st Circle Member\0	a,You now have the 1st circle hunter license! You can now receive and carry out hunting requests. Visit Hunter Guild Member Tor and confirm the orders. Or, you could go and meet people that hire hunters.\0	0															0															0.00000000	0.00000000	0.00000000	35	59	2	a,	1
1	335	3	a,The Song of the Hunter\0	a,Hunting as a 2nd Circle Member\0	a,You now have the 2nd circle hunter license! You're now authorized to receive and carry out the hunting requests that are the purvey of 2nd circle hunters. Visit Tor and confirm the list of orders, or you could go and meet people that hire hunters.\0	0															0															0.00000000	0.00000000	0.00000000	35	59	2	a,	1
1	336	1	a,Coin of Magic\0	a,Coin Collection\0	a,Warehouse Keeper Sorint collects coins. He wishes to obtain a rare coin called the golden dragon of kaldis, which is owned by Union President Bernard. He promises a great reward to anyone who brings him the coin.\0	0															0															0.00000000	0.00000000	0.00000000	40	60	2	a,	1
1	337	1	a,Audience with the Land Dragon\0	a,Guardian of the Seals\0	a,The quest to obtain the portal stone, needed to enter the Lair of Antharas. Seal Watchman Gabrielle warns that Antharas has been awakened, and asks you to join the party going to slay the dragon.  She says that the Lair of Antharas is surrounded by a magical field and is unapproachable, but she thinks that the portal stone may activate the heart of the field and allow one to pass through. Only those acknowledged by the seal watchmen may receive the stone. Follow Gabrielle's instructions and visit the other four watchmen. Complete their assignments and receive their acknowledgements. The four watchmen of the seal are: Magister Kaiena of the Ivory Tower, Prefect Chakiris of the Hunters' Village, Master Kendra of Aden Castle Town and High Priest Orben of Aden Castle Town.\0	0															0															0.00000000	0.00000000	0.00000000	50	64	2	a,	1
1	337	2	a,Audience with the Land Dragon\0	a,Abyss Jewel\0	a,Gabrielle says that there are those who long for the awakening of Antharas and that you must prevent their entry. She asks you to meet with Warehouse Chief Moke of Gludin and Blacksmith Helton of Oren. After meeting with them, seek and destroy the abyss jewel.\0	0															0															0.00000000	0.00000000	0.00000000	50	64	2	a,	1
1	337	3	a,Audience with the Land Dragon\0	a,Watchman of the Land Dragon Antharas\0	a,Take the mark of watchman to Gilmore at the entrance to Dragon Valley.\0	0															0															73211.00000000	118492.00000000	-3693.00000000	50	64	2	u,지룡의 감시자 길모어\0	0
1	337	4	a,Audience with the Land Dragon\0	a,Portal Stone\0	a,Kill the cave keeper and cave maidens in Dragon Valley and get the third abyss jewel. Destroy it and take the fragments to Theodric at the entrance to the Lair of Antharas.\0	0															0															0.00000000	0.00000000	0.00000000	50	64	2	a,	1
1	401	1	a,Path to a Warrior\0	a,Onward Toward Your Trial\0	a,Quest that must be fulfilled in order to change occupations to a Warrior. Tell Master Aymus that you wish to become a Warrior, and he will tell you to first visit Trader Simplon in the Town of Gludio and find the 'Sword of Trial.'\0	0															0															-15132.00000000	123282.00000000	-3107.00000000	19	0	3	a,Trader Simplon\0	0
1	401	2	a,Path to a Warrior\0	a,Test of Spirit\0	a,To obtain the Sword of Trial, you must carry out a task for Trader Simplon. Fight the tracker skeletons in the Ruins of Agony and return with 10 of their rusted swords.\0	1	1140														1	10														-46576.00000000	112480.00000000	-3792.00000000	19	0	3	a,Ruins of Agony\0	1
1	401	3	a,Path to a Warrior\0	a,Return to Trader Simplon\0	a,You have obtained 10 rusted swords. Now, take them to Trader Simplon in Gludio Castle Town.\0	1	1140														1	10														-15132.00000000	123282.00000000	-3107.00000000	19	0	3	a,Trader Simplon\0	0
1	401	4	a,Path to a Warrior\0	a,Nature of the Sword of Trial\0	a,What a surprise! The rusted sword and the sword of trial are the same!  Well, since you have them, take them to Master Auron in Gludin Village.\0	0															0															-81861.00000000	149197.00000000	-3125.00000000	19	0	3	a,Master Auron\0	0
1	401	5	a,Path to a Warrior\0	a,Trial of a Warrior\0	a,Using the sword of trial you received from Trader Simplon, you must defeat the poison spiders, then collect and bring back 20 of their legs! They can be found on Windmill Hill in the southern plains of the village. Kill poison spiders and arachnid trackers!\0	1	1144														1	20														-69232.00000000	170000.00000000	-3588.00000000	19	0	3	a,Windmill Hill\0	1
1	401	6	a,Path to a Warrior\0	a,Return to Auron\0	a,Take the 20 spiders' legs to Master Auron in Gludin Village.\0	1	1144														1	20														-81861.00000000	149197.00000000	-3125.00000000	19	0	3	a,Master Auron\0	0
1	402	1	a,Path to a Human Knight\0	a,Trial of an Apprentice Human Knight\0	u,The quest to change one’s occupation to Knight. Squires must travel to Gludin Village, Gludio Castle Town, and Talking Island Village and run errands for captains and high priests. Gather three or more Coins of Lords.\0	6	1162	1163	1164	1165	1166	1167									6	1	1	1	1	1	1									0.00000000	0.00000000	0.00000000	19	0	3	a,	1
1	403	1	a,Path to a Rogue\0	a,Let's obtain a Recommendation to Become a Rogue!\0	a,Quest to change occupation to Rogue. Find Captain Bezique and tell him you wish to become a Rogue. He says that in order to earn his respect, you must catch one of the thieves. He suggests you meet with Neti.\0	0															0															-83414.00000000	151924.00000000	-3127.00000000	19	0	3	a,Neti\0	0
1	403	2	a,Path to a Rogue\0	a,Neti's Test\0	a,In order to catch an elusive band of thieves you must act quickly to hunt for skeletons, using only the dagger and bow you received from Neti. Hunt the skeletons and spartois in the Ruins of Agony and collect 10 spartoi's bones. You will get these bones by killing tracker skeletons, tracker skeleton leaders, skeleton scouts, skeleton bowmen, ruin spartoi and raging spartoi.\0	1	1183														1	10														-46576.00000000	112480.00000000	-3792.00000000	19	0	3	a,Ruins of Agony\0	1
1	403	3	a,Path to a Rogue\0	a,Return to Neti\0	a,You have collected 10 spartoi's bones. Now take them to Neti in Gludin Village.\0	1	1183														1	10														-83414.00000000	151924.00000000	-3127.00000000	19	0	3	a,Neti\0	0
1	403	4	a,Path to a Rogue\0	a,Neti's Recognition\0	a,Take the horseshoe of light you obtained from Neti to Captain Bezique.\0	0															0															-85019.00000000	152887.00000000	-3178.00000000	19	0	3	a,Captain Bezique\0	0
1	403	5	a,Path to a Rogue\0	a,Subjugation of Cat's Eye Bandits\0	a,Captain Bezique has ordered you to defeat the cat's eye bandits near the Abandoned Camp and recover some stolen goods. Using the weapons Neti gave you, defeat them and recover the stolen items.\0	4	1186	1187	1188	1189											4	1	1	1	1											-43377.00000000	145367.00000000	-3071.00000000	19	0	3	a,Cat's Eye Bandits\0	1
1	403	6	a,Path to a Rogue\0	a,Return to Captain Bezique\0	a,You have defeated the bandits and recovered  the stolen goods. Now, return to Captain Bezique of Gludin Village.\0	0															0															-85019.00000000	152887.00000000	-3178.00000000	19	0	3	a,Captain Bezique\0	0
1	404	1	a,Path to a Human Wizard\0	a,In Search of the Spirit of Flame\0	a,The quest to change occupation to Wizard. Parina asks that you find tokens which symbolize earth, fire, water, and wind. Go to the Ruins of Despair and meet the fire spirit salamander.\0	0															0															-20352.00000000	144736.00000000	-3840.00000000	19	0	3	a,Salamander of Flames\0	0
1	404	2	a,Path to a Human Wizard\0	a,Key of Flame\0	a,The key of flame once kept by the fire spirit salamander has been stolen. Go to the northwest corner of the Ruins of Despair, slay the ratman warriors there and recover the key of flame.\0	1	1281														1	1														-29984.00000000	133472.00000000	-3696.00000000	19	0	3	a,The Ruins of Despair Corner\0	1
1	404	3	a,Path to a Human Wizard\0	a,Return to the Flame Salamander\0	a,You have recovered the key of flame from the ratman warriors. Return it to the fire spirit salamander in the Ruins of Despair.\0	1	1281														1	1														-20352.00000000	144736.00000000	-3840.00000000	19	0	3	a,Flame Salamander\0	0
1	404	4	a,Path to a Human Wizard\0	a,In Search of Wind Sylph\0	a,Your curiosity knows no bounds! Your endless quest for knowledge is not unlike the wandering wind... Your next teacher shall be the Wind Sylph, located at the northwestern entrance of the Wasteland.\0	0															0															-41452.00000000	167329.00000000	-3561.00000000	19	0	3	a,Wind Sylph\0	0
1	404	5	a,Path to a Human Wizard\0	a,Silence the Noise of Lizardman\0	a,The Wind Sylph complains to you that the racket created by the lizardman who recently appeared in the south of the Wasteland has made it impossible for her to hear the wind. Go meet with him and ask him not to make so much noise.\0	0															0															-45040.00000000	179909.00000000	-3680.00000000	19	0	3	a,Lizardman of the Wasteland\0	1
