id	name	add_name	description	popup
1753	Sword Breaker Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1754	Steel Bow Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1755	Metal Stave		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1756	Spirit of The Saber Smith		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1757	Saber Blade		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1758	Saber Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1759	Blood of Assassin		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1760	Assassin Blade		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1761	Assassin Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1762	Piece of Trident		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1763	Ruby Fragment		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1764	Deep Sea Water		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1765	Spinebone Fragment		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1766	Spinebone Pattern		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1767	Piece of Mace of Judgment		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1768	Pattern of Judgment		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1769	Piece of Conjuror's Staff		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1770	Magic Flute		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1771	Elven Stave		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1772	Leaf of the Mother Tree		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1773	Piece of Dwarven Trident		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1774	Piece of Two-Handed Sword		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1775	Two-Handed Sword Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1776	Piece of Spiked Club		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1777	Steel Piece of Club		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1778	Shillien Bone		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1779	Shillien Mane		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1780	Purity Bronze		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1781	Gastraphetes Stave		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1782	Gastraphetes Addendum		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1783	Blood of Fiend		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1784	Cursed Leather		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1785	Soul Ore		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1786	Recipe: Broad Sword		a,The recipe used for a broadsword. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1787	Recipe: Willow Staff		a,The recipe for a willow staff. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1788	Recipe: Bow 		a,The recipe for a bow. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1789	Recipe: Cedar Staff		a,The recipe for a cedar staff. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1790	Recipe: Dirk		a,The recipe for a dirk. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1791	Recipe: Brandish		a,The recipe for a brandish. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1792	Recipe: Short Spear		a,The recipe for a short spear. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1793	Recipe: Sword of Reflection		a,The recipe for a sword of reflection. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1794	Recipe: Forest Bow		a,The recipe for a forest bow. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1795	Recipe:Leather Shoes		a,The recipe for a pair of leather shoes. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1796	Recipe: Leather Tunic		a,The recipe for a leather tunic. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1797	Recipe: Leather Stockings		a,The recipe for a pair of leather stockings. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1798	Recipe: Leather Helmet		a,The recipe for a leather helmet. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1799	Recipe: Leather Gloves		a,The recipe for a pair of leather gloves. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1800	Recipe: Piece Bone Breastplate		a,The recipe for a piece bone breastplate. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1801	Recipe: Piece Bone Gaiters		a,The recipe for piece bone gaiters. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1802	Recipe: Necklace of Anguish		a,The recipe for a necklace of anguish. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1803	Recipe: Necklace of Wisdom		a,The recipe for a necklace of wisdom. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1804	Recipe: Soulshot: D Grade		a,The recipe for a soulshot: D Grade. Requires Create Item skill level 2. The success rate is 100%.\0	-1
1805	Recipe: Soulshot: C Grade		a,The recipe for a soulshot: C Grade. Requires Create Item skill level 4. The success rate is 100%.\0	-1
1806	Recipe: Soulshot: B Grade		a,The recipe for a soulshot: B Grade. Requires Create Item skill level 6. The success rate is 100%.\0	-1
1807	Recipe: Soulshot: A Grade		a,The recipe for a soulshot: A Grade. Requires Create Item skill level 7. The success rate is 100%.\0	-1
1808	Recipe: Soulshot: S Grade		a,The recipe for a soulshot: S Grade. Requires Create Item skill level 8. The success rate is 100%.\0	-1
1809	Recipe: Durable Stem		a,A recipe for making the Durable Stem. Create item skill level 2 is required.\0	-1
1810	Recipe: Wooden Frame		a,A recipe for making the Wooden Frame. Create item skill level 2 is required.\0	-1
1811	Recipe: Bark of Treant		a,A recipe for making the Bark of Ent. Create item skill level 2 is required.\0	-1
1812	Recipe: Rough Bone Powder		a,A recipe for making Rough Bone Powder. Create item skill level 2 is required.\0	-1
1813	Recipe: Refined Steel		a,A recipe for making Refined Steel. Create item skill level 2 is required.\0	-1
1814	Recipe: Leather		a,The recipe for a piece of leather. Requires Create Item skill level 1. The success rate is 100%.\0	-1
1815	Recipe: Bowstring		a,A recipe for making the Bowstring. Create item skill level 2 is required.\0	-1
1816	Recipe: Steel Frame		a,A recipe for making the Steel Frame. Create item skill level 2 is required.\0	-1
1817	Recipe: Cord		a,The recipe for a cord. Requires Create Item skill level 2. The success rate is 100%.\0	-1
1818	Recipe: Refined Bronze		a,A recipe for making Refined Bronze. Create item skill level 2 is required.\0	-1
1819	Recipe: Treant Potion		a,A recipe for making the Ent Potion. Create item skill level 2 is required.\0	-1
1820	Recipe: Spell Paper		a,A recipe for making the Spell Paper. Create item skill level 2 is required.\0	-1
1821	Recipe: Flaming Oil		a,A recipe for making the Flaming Oil. Create item skill level 2 is required.\0	-1
1822	Recipe: Magic Powder		a,A recipe for making the Magic Powder. Create item skill level 2 is required.\0	-1
1823	Recipe: Refined Mythril		a,A recipe for making the Refined Mithril. Create item skill level 2 is required.\0	-1
1824	Recipe: Fortified Steel		a,A recipe for making Fortified Steel. Create item skill level 2 is required.\0	-1
1825	Recipe: Oriharukon		a,The recipe for oriharukon. Requires Create Item skill level 4. The success rate is 100%.\0	-1
1826	Recipe: Spell Solution		a,A recipe for making the Spell Solution. Create item skill level 2 is required.\0	-1
1827	Recipe: Metal Frame		a,A recipe for making the Metal Frame. Create item skill level 2 is required.\0	-1
1828	Recipe: Steel of Highest Grade		a,A recipe for making Steel of the highest grade. Create item skill level 2 is required.\0	-1
1829	Scroll of Escape: Clan Hall		a,A scroll that relocates you to your hideaway. If you don't have a hideaway, it will relocate you to the nearest village.\0	-1
1830	Scroll of Escape: Castle		a,A scroll that relocates you to your castle. If you don't have a castle, it will relocate you to the nearest village.\0	-1
1831	Antidote		a,A reagent that neutralizes poison\0	-1
1832	Greater Antidote		a,A high-quality reagent that neutralizes powerful poison\0	-1
1833	Bandage		a,A medical bandage that stops bleeding when injured\0	-1
1834	Emergency Dressing		a,A medical bandage that stops bleeding fast when severely injured\0	-1
1835	Soulshot: No Grade		a,The power of a higher-level spirit is bestowed upon a weapon, temporarily increasing power of attack. Used with a No grade weapon.\0	-1
1836	Kendell's 1st Order		a,Punish Kaboo Chief Uoph. He should be somewhere around the ruins over the hill, west of the Elven village.\0	-1
1837	Kendell's 2nd Order		a,Punish Kaboo Chief Kracha. He should be somewhere around the Nine obelisk, southwest of the Elven village.\0	-1
1838	Kendell's 3rd Order		a,Punish Kaboo Chief Batoh. He should be somewhere around the entrance of the underground fortress of the Elves.\0	-1
1839	Kendell's 4th Order		a,Punish Kaboo Chief Tanukia. He should be somewhere around the open-air theatre ruins, southwest of the Elven village.\0	-1
1840	Kendell's 5th Order		a,Punish Kaboo Chief Turel. He should be somewhere around the seashore ruins, northwest of Lake Iris.\0	-1
1841	Kendell's 6th Order		a,Punish Kaboo Chief Roko. He should be somewhere around the seashore ruins, west of Lake Iris.\0	-1
1842	Kendell's 7th Order		a,Punish Kaboo Chief Kamut. He should be somewhere around the seashore ruins, south of Lake Iris.\0	-1
1843	Kendell's 8th Order		a,Punish Kaboo Chief Murtika. He should be somewhere around the seashore ruins, east of Lake Iris.\0	-1
1844	Kaboo Chief's 1st Torque		a,A necklace taken by killing the chief of Kaboo orcs. Take this to Sentinel Kendell.\0	-1
1845	Kaboo Chief's 2nd Torque		a,A necklace taken by killing the chief of Kaboo orcs. Take this to Sentinel Kendell.\0	-1
1846	Turek Dog Tag		a,A military identification necklace of Turek orc fighters. Collect these and take them to Piotur for a reward.\0	-1
1847	Turek Medallion		a,A necklace of Turek orc officers. Collect these and take them to Piotur for a reward.\0	-1
1848	Clay Urn Fragment		a,A relic of the Elmoreden Empire. A piece of a broken clay urn.\0	-1
1849	Brass Trinket Piece		a,A relic of the Elmoreden Empire. A part of a brass trinket.\0	-1
1850	Bronze Mirror Piece		a,A relic of the Elmoreden Empire. A part of a bronze mirror.\0	-1
1851	Jade Necklace Bead		a,A relic of the Elmoreden Empire. A part of a jade necklace.\0	-1
1852	Ancient Clay Urn		a,A clay urn of the Elmoreden Empire.\0	-1
1853	Ancient Brass Tiara		a,A relic of the Elmoreden Empire. A formal brass tiara\0	-1
1854	Ancient Bronze Mirror		a,A relic of the Elmoreden Empire. A bronze mirror.\0	-1
1855	Ancient Jade Necklace		a,A relic of the Empire. A jade necklace.\0	-1
1856	Spellbook: Chant of Life		a,Spellbook required for the Chant of Life spell. Used by Orc Shamans.\0	-1
1857	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to any of the Masters.\0	-1
1858	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to any of the Magisters.\0	-1
1859	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to any Guardian of the Mother Tree.\0	-1
1860	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to any Abyssal Celebrant.\0	-1
1861	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to the Priest of fire.\0	-1
1862	Keltir Fang		a,A fang taken by killing keltirs. Collect four and take them to the Miner.\0	-1
1863	Map: Elmore		a,An ancient, obsolete map. Can be purchased at any shop.\0	-1
1864	Stem		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1865	Varnish		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1866	Suede		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1867	Animal Skin		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1868	Thread		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1869	Iron Ore		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1870	Coal		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1871	Charcoal		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1872	Animal Bone		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1873	Silver Nugget		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1874	Oriharukon Ore		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1875	Stone of Purity		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1876	Mithril Ore		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1877	Adamantite Nugget		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1878	Braided Hemp		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1879	Cokes		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1880	Steel		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1881	Coarse Bone Powder		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1882	Leather		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1883	Steel Mold		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1884	Cord		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
1885	High Grade Suede		a,A material used to make dwarven items. Can be sold in any shop.\0	-1
