id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
7745	a,Tor\0	a,Guild Member\0	9C	E8	A9	-1
7746	a,Cybellin\0	a,	9C	E8	A9	-1
7747	a,Mymyu\0	a,Fairy\0	9C	E8	A9	-1
7748	a,Exarion\0	a,Drake\0	9C	E8	A9	-1
7749	a,Zwov\0	a,Drake\0	9C	E8	A9	-1
7750	a,Kalibran\0	a,Drake\0	9C	E8	A9	-1
7751	a,Suzet\0	a,Wyrm\0	9C	E8	A9	-1
7752	a,Shamhai\0	a,Wyrm\0	9C	E8	A9	-1
7753	a,Gabrielle\0	a,	9C	E8	A9	-1
7754	a,Gilmore\0	a,Antharas Watchman\0	9C	E8	A9	-1
7755	a,Theodric\0	a,Antharas Watchman\0	9C	E8	A9	-1
7756	a,Sir Kristof Rodemai\0	a,	9C	E8	A9	-1
7757	a,Statue Of Offering\0	a,	9C	E8	A9	-1
7758	a,Athrea\0	a,Witch\0	9C	E8	A9	-1
7759	a, Kalis\0	a,Witch\0	9C	E8	A9	-1
7760	a,Sir Gustaf Athebaldt\0	a,	9C	E8	A9	-1
7761	a,Corpse Of Fritz\0	a,	9C	E8	A9	-1
7762	a,Corpse Of Lutz\0	a,	9C	E8	A9	-1
7763	a,Corpse Of Kurtz\0	a,	9C	E8	A9	-1
7764	a,Balthazar\0	a,	9C	E8	A9	-1
7765	a,Imperial Coffer\0	a,	9C	E8	A9	-1
7766	a,Cleo\0	a,Witch\0	9C	E8	A9	-1
7767	a,Auctioneer\0	a,	9C	E8	A9	-1
7768	a,Auctioneer\0	a,	9C	E8	A9	-1
7769	a,Auctioneer\0	a,	9C	E8	A9	-1
7770	a,Auctioneer\0	a,	9C	E8	A9	-1
7771	a,Auctioneer\0	a,	9C	E8	A9	-1
7772	a,Wilson\0	a,Custodian\0	9C	E8	A9	-1
7773	a,Todd\0	a,Custodian\0	9C	E8	A9	-1
7774	a,Ruben\0	a,Custodian\0	9C	E8	A9	-1
7775	a,Luce\0	a,Custodian\0	9C	E8	A9	-1
7776	a,Horner\0	a,Custodian\0	9C	E8	A9	-1
7777	a,Amiel\0	a,Custodian\0	9C	E8	A9	-1
7778	a,Bremmer\0	a,Custodian\0	9C	E8	A9	-1
7779	a,Faolan\0	a,Custodian\0	9C	E8	A9	-1
7780	a,Callum\0	a,Custodian\0	9C	E8	A9	-1
7781	a,Kogan\0	a,Custodian\0	9C	E8	A9	-1
7782	a,Winker\0	a,Custodian\0	9C	E8	A9	-1
7783	a,Merton\0	a,Custodian\0	9C	E8	A9	-1
7784	a,Black\0	a,Custodian\0	9C	E8	A9	-1
7785	a,Renny\0	a,Custodian\0	9C	E8	A9	-1
7786	a,Dillon\0	a,Custodian\0	9C	E8	A9	-1
7787	a,Latif\0	a,Custodian\0	9C	E8	A9	-1
7788	a,Boyer\0	a,Custodian\0	9C	E8	A9	-1
7789	a,Baback\0	a,Custodian\0	9C	E8	A9	-1
7790	a,Tim\0	a,Custodian\0	9C	E8	A9	-1
7791	a,Loring\0	a,Custodian\0	9C	E8	A9	-1
7792	a,Lowell\0	a,Custodian\0	9C	E8	A9	-1
7793	a,Paranos\0	a,Custodian\0	9C	E8	A9	-1
7794	a,Klingel\0	a,Custodian\0	9C	E8	A9	-1
7795	a,Keffer\0	a,Custodian\0	9C	E8	A9	-1
7796	a,Sand\0	a,Custodian\0	9C	E8	A9	-1
7797	a,Teters\0	a,Custodian\0	9C	E8	A9	-1
7798	a,Seth\0	a,Custodian\0	9C	E8	A9	-1
7799	a,Jabilo\0	a,Custodian\0	9C	E8	A9	-1
7800	a,Ron\0	a,Custodian\0	9C	E8	A9	-1
7801	a,Borna\0	a,Custodian\0	9C	E8	A9	-1
7802	a,Flynn\0	a,Custodian\0	9C	E8	A9	-1
7803	a,Jamal\0	a,Custodian\0	9C	E8	A9	-1
7804	a,Watkins\0	a,Custodian\0	9C	E8	A9	-1
7805	a,Cohen\0	a,Custodian\0	9C	E8	A9	-1
7806	a,Bint\0	a,Custodian\0	9C	E8	A9	-1
7807	a,Bourdon\0	a,Custodian\0	9C	E8	A9	-1
7808	a,Pery\0	a,Custodian\0	9C	E8	A9	-1
7809	a,Gampert\0	a,Custodian\0	9C	E8	A9	-1
7810	a,Gonti\0	a,Custodian\0	9C	E8	A9	-1
7811	a,Baraha\0	a,Custodian\0	9C	E8	A9	-1
7812	a,Vanhal\0	a,Custodian\0	9C	E8	A9	-1
7813	a,Dan\0	a,Custodian\0	9C	E8	A9	-1
7814	a,Briggs\0	a,Custodian\0	9C	E8	A9	-1
7815	a,Stegmann\0	a,Custodian\0	9C	E8	A9	-1
7816	a,Randolph\0	a,Custodian\0	9C	E8	A9	-1
7817	a,Trotter\0	a,Custodian\0	9C	E8	A9	-1
7818	a,Veder\0	a,Custodian\0	9C	E8	A9	-1
7819	a,Danas\0	a,Custodian\0	9C	E8	A9	-1
7820	a,Corey\0	a,Custodian\0	9C	E8	A9	-1
7821	a,Barney\0	a,Custodian\0	9C	E8	A9	-1
7822	a,Krett\0	a,Custodian\0	9C	E8	A9	-1
7823	a,Tairee\0	a,Custodian\0	9C	E8	A9	-1
7824	a,Tanner\0	a,Custodian\0	9C	E8	A9	-1
7825	a,Cresson\0	a,Custodian\0	9C	E8	A9	-1
7826	a,Crothers\0	a,Custodian\0	9C	E8	A9	-1
7827	a,Lundy\0	a,Pet Manager \0	9C	E8	A9	-1
7828	a,Waters\0	a,Pet Manager \0	9C	E8	A9	-1
7829	a,Cooper\0	a,Pet Manager \0	9C	E8	A9	-1
7830	a,Joey\0	a,Pet Manager \0	9C	E8	A9	-1
7831	a,Nelson\0	a,Pet Manager \0	9C	E8	A9	-1
7832	a,Hardin\0	a,	9C	E8	A9	-1
7833	a,Kaspar\0	a,Master\0	9C	E8	A9	-1
7834	a,Cema\0	a,Magic Trader\0	9C	E8	A9	-1
7835	a,Icarus\0	a,Lich King\0	9C	E8	A9	-1
7836	a,Minerva\0	a,Gatekeeper\0	9C	E8	A9	-1
7837	a,Woodrow\0	a,Trader\0	9C	E8	A9	-1
7838	a,Woodley\0	a,Trader\0	9C	E8	A9	-1
7839	a,Holly\0	a,Trader\0	9C	E8	A9	-1
7840	a,Lorenzo\0	a,Trader\0	9C	E8	A9	-1
7841	a,Carson\0	a,Trader\0	9C	E8	A9	-1
7842	a,Alexis\0	a,Trader\0	9C	E8	A9	-1
7843	a,Romp\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7844	a,Walderal\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7845	a,Klump\0	a,Warehouse Chief \0	9C	E8	A9	-1
7846	a,Wilbert\0	a,Blacksmith\0	9C	E8	A9	-1
7847	a,Ferris\0	a,Head Blacksmith\0	9C	E8	A9	-1
7848	a,Elisa\0	a,Gatekeeper\0	9C	E8	A9	-1
7849	a,Sedrick\0	a,Grand Master\0	9C	E8	A9	-1
7850	a,Aiken\0	a,Master\0	9C	E8	A9	-1
7851	a,Kendra\0	a,Master\0	9C	E8	A9	-1
7852	a,Sinden\0	a,Master\0	9C	E8	A9	-1
7853	a,Raien\0	a,Master\0	9C	E8	A9	-1
7854	a,Drikiyan\0	a,Grand Magister\0	9C	E8	A9	-1
7855	a,Desmond\0	a,Magister\0	9C	E8	A9	-1
7856	a,Winonin\0	a,Magister\0	9C	E8	A9	-1
7857	a,Orven\0	a,High Priest\0	9C	E8	A9	-1
7858	a,Ross\0	a,Priest\0	9C	E8	A9	-1
7859	a,Vevina\0	a,Priestess\0	9C	E8	A9	-1
7860	a,Flownia\0	a,Priestess\0	9C	E8	A9	-1
7861	a,Linette\0	a,Priestess\0	9C	E8	A9	-1
7862	a,Oltlin\0	a,Grand Master\0	9C	E8	A9	-1
7863	a,Ghest\0	a,Master\0	9C	E8	A9	-1
7864	a,Hanellin\0	a,Magister\0	9C	E8	A9	-1
7865	a,Ladanza\0	a,High Prefect \0	9C	E8	A9	-1
7866	a,Marestella\0	a,Prefect\0	9C	E8	A9	-1
7867	a,Reva\0	a,Seer\0	9C	E8	A9	-1
7868	a,Sir Eric Rodemai\0	a,	9C	E8	A9	-1
7869	a,Lemper\0	a,Pet Manager\0	9C	E8	A9	-1
7870	a,Kurtiz\0	a,Captain\0	9C	E8	A9	-1
7871	a,Bret\0	a,Guard\0	9C	E8	A9	-1
7872	a,Conroy\0	a,Guard\0	9C	E8	A9	-1
7873	a,Coleman\0	a,Guard\0	9C	E8	A9	-1
7874	a,Aldis\0	a,Guard\0	9C	E8	A9	-1
7875	a,Carlton\0	a,Guard\0	9C	E8	A9	-1
7876	a,Eastan\0	a,Guard\0	9C	E8	A9	-1
7877	a,Grayson\0	a,Guard\0	9C	E8	A9	-1
7878	a,Angelina\0	a,Gatekeeper\0	9C	E8	A9	-1
7879	a,Felton\0	a,Wharf Manager\0	9C	E8	A9	-1
7880	a,Viktor Van Dake\0	a,Post Captain\0	9C	E8	A9	-1
7881	a,Sanders\0	a,Secretary\0	9C	E8	A9	-1
7882	a,Oskar Blackbird\0	a,Frontier Post\0	9C	E8	A9	-1
7883	a,Benedict\0	a,Frontier Post\0	9C	E8	A9	-1
7884	a,Dino\0	a,Frontier Post\0	9C	E8	A9	-1
7885	a,Calder\0	a,Frontier Post\0	9C	E8	A9	-1
7886	a,Sutton\0	a,Frontier Post\0	9C	E8	A9	-1
7887	a,Harlow\0	a,Frontier Post\0	9C	E8	A9	-1
7888	a,Trent\0	a,Frontier Post\0	9C	E8	A9	-1
7889	a,Rowan\0	a,Frontier Post\0	9C	E8	A9	-1
7890	a,Espen\0	a,Trader\0	9C	E8	A9	-1
7891	a,Verona\0	a,Trader\0	9C	E8	A9	-1
7892	a,Enverun\0	a,Trader\0	9C	E8	A9	-1
7893	a,Payel\0	a,Trader\0	9C	E8	A9	-1
7894	a,Natools\0	a,Warehouse Chief \0	9C	E8	A9	-1
7895	a,Kluck\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7896	a,Mia\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7897	a,Roman\0	a,Head Blacksmith\0	9C	E8	A9	-1
7898	a,Morning\0	a,Blacksmith\0	9C	E8	A9	-1
7899	a,Flauen\0	a,Gatekeeper\0	9C	E8	A9	-1
7900	a,Marcus\0	a,Grand Master\0	9C	E8	A9	-1
7901	a,Arti\0	a,Master\0	9C	E8	A9	-1
7902	a,Karuna\0	a,Master\0	9C	E8	A9	-1
7903	a,Traus\0	a,Master\0	9C	E8	A9	-1
7904	a,Naiel\0	a,Master\0	9C	E8	A9	-1
7905	a,Squillari\0	a,High Priest\0	9C	E8	A9	-1
7906	a,Ranton\0	a,Priest\0	9C	E8	A9	-1
7907	a,Minevia\0	a,Magister\0	9C	E8	A9	-1
7908	a,Tanios\0	a,Priest\0	9C	E8	A9	-1
7909	a,Anabel\0	a,Magister\0	9C	E8	A9	-1
7910	a,Xairakin\0	a,Grand Master\0	9C	E8	A9	-1
7911	a,Brikus\0	a,Master\0	9C	E8	A9	-1
7912	a,Xenovia\0	a,Magister\0	9C	E8	A9	-1
7913	a,Tushku\0	a,High Prefect \0	9C	E8	A9	-1
7914	a,Sorbo\0	a,Prefect\0	9C	E8	A9	-1
7915	a,Takina\0	a,Seer\0	9C	E8	A9	-1
7916	a,Gosta\0	a,Captain\0	9C	E8	A9	-1
7917	a,Dupuis\0	a,Guard\0	9C	E8	A9	-1
7918	a,Kent\0	a,Guard\0	9C	E8	A9	-1
7919	a,Rodic\0	a,Guard\0	9C	E8	A9	-1
7920	a,Kraisen\0	a,Guard\0	9C	E8	A9	-1
7921	a,Timos\0	a,Guard\0	9C	E8	A9	-1
7922	a,Cage\0	a,Guard\0	9C	E8	A9	-1
7923	a,Dunst\0	a,Guard\0	9C	E8	A9	-1
7924	a,Nedy\0	a,Wharf Manager\0	9C	E8	A9	-1
7925	a,Morelyn\0	a,High Priestess\0	9C	E8	A9	-1
7926	a,Restina\0	a,Priestess\0	9C	E8	A9	-1
7927	a,Alicia\0	a,Priestess\0	9C	E8	A9	-1
7928	a,Fenster\0	a,Mercenary\0	9C	E8	A9	-1
7929	a,Patrin\0	a,Antique Dealer\0	9C	E8	A9	-1
7930	a,Rogent\0	a,Antique Appraiser\0	9C	E8	A9	-1
7931	a,Bentley\0	a,	9C	E8	A9	-1
7932	a,Benica\0	a,	9C	E8	A9	-1
7933	a,Braki\0	a,	9C	E8	A9	-1
7934	a,Marsha\0	a,Collector\0	9C	E8	A9	-1
7935	a,Trumpin\0	a,Collector\0	9C	E8	A9	-1
7936	a,Malcom1\0	a,Frog Prince\0	9C	E8	A9	-1
7937	a,Malcom2\0	a,Wild Boar Prince\0	9C	E8	A9	-1
7938	a,Malcom3\0	a,Orc Prince\0	9C	E8	A9	-1
7939	a,Malcom4\0	a,Prince of Darkness\0	9C	E8	A9	-1
7940	a,Malcom5\0	a,Gremlin Prince\0	9C	E8	A9	-1
7941	a,Malcom6\0	a,Prince of Wild Beast\0	9C	E8	A9	-1
7942	a,Malcom7\0	a,Monster Eye Prince\0	9C	E8	A9	-1
7943	a,Malcom8\0	a,Rabbit Prince\0	9C	E8	A9	-1
7944	a,Malcom9\0	a,Human Prince\0	9C	E8	A9	-1
7945	a,Malcom10\0	a,Prince\0	9C	E8	A9	-1
7946	a,Lucianne Tanford\0	a,	9C	E8	A9	-1
7947	a,Rerikya\0	a,	9C	E8	A9	-1
7948	a,Meridien\0	a,	9C	E8	A9	-1
7949	a,Keplon\0	a,Researcher\0	9C	E8	A9	-1
7950	a,Euclie\0	a,Researcher\0	9C	E8	A9	-1
7951	a,Pithgon\0	a,Researcher\0	9C	E8	A9	-1
7952	a,Dimension Vortex 1\0	a,	9C	E8	A9	-1
7953	a,Dimension Vortex 2\0	a,	9C	E8	A9	-1
7954	a,Dimension Vortex 3\0	a,	9C	E8	A9	-1
7955	a,Gillian's Revenant\0	a,	9C	E8	A9	-1
7956	a,Nanarin\0	a,Musician\0	9C	E8	A9	-1
7957	a,Swan\0	a,Bard\0	9C	E8	A9	-1
7958	a,Galion\0	a,	9C	E8	A9	-1
7959	a,Barbado\0	a,Musician\0	9C	E8	A9	-1
7960	a,Beer Chest\0	a,	9C	E8	A9	-1
7961	a,Cloth Chest\0	a,	9C	E8	A9	-1
7962	a,Statue of Water\0	a,	9C	E8	A9	-1
7963	a,Statue of Fire\0	a,	9C	E8	A9	-1
7964	a,Statue of Wind\0	a,	9C	E8	A9	-1
7965	a,Statue of Earth\0	a,	9C	E8	A9	-1
7966	a,Statue of Darkness\0	a,	9C	E8	A9	-1
7967	a,Statue of Light\0	a,	9C	E8	A9	-1
7968	a,Jennifer\0	a,Lady Orc\0	9C	E8	A9	-1
7969	a,Iason Heine\0	a,	9C	E8	A9	-1
7970	a,Dorothy\0	a,Locksmith \0	9C	E8	A9	-1
7971	a,Orpheus\0	a,Mad Doctor \0	9C	E8	A9	-1
7972	a,Orpheus Resurrecter\0	a,	9C	E8	A9	-1
7973	a,Medium Jar\0	a,	9C	E8	A9	-1
7974	a,Oliver\0	a,Resurrected Adventurer\0	9C	E8	A9	-1
7975	a,Clarine\0	a,Resurrected Adventurer\0	9C	E8	A9	-1
7976	a,Resurrected Town Maiden\0	a,	9C	E8	A9	-1
7977	a,Holy Ark of Secrecy1\0	a,	9C	E8	A9	-1
7978	a,Holy Ark of Secrecy2\0	a,	9C	E8	A9	-1
7979	a,Holy Ark of Secrecy3\0	a,	9C	E8	A9	-1
7980	a,Ark Guardian's Corpse\0	a,	9C	E8	A9	-1
7981	a,Black Judge\0	a,	9C	E8	A9	-1
7982	a,Sleeping Ant Larva1\0	a,	9C	E8	A9	-1
7983	a,Sleeping Ant Larva2\0	a,	9C	E8	A9	-1
7984	a,Sleeping Ant Larva3\0	a,	9C	E8	A9	-1
7985	a,Sleeping Ant Larva4\0	a,	9C	E8	A9	-1
7986	a,Sleeping Ant Larva5\0	a,	9C	E8	A9	-1
7987	a,Sleeping Ant Larva6\0	a,	9C	E8	A9	-1
7988	a,Verce\0	a,Leathersmith \0	9C	E8	A9	-1
7989	a,Chest of Bifrons\0	a,	9C	E8	A9	-1
7990	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7991	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7992	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7993	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7994	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7995	a,Race Manager\0	a,	9C	E8	A9	-1
7996	a,Manor Manager\0	a,Gludio\0	9C	E8	A9	-1
7997	a,Manor Manager\0	a,Dion\0	9C	E8	A9	-1
7998	a,Manor Manager\0	a,Giran\0	9C	E8	A9	-1
7999	a,Manor Manager\0	a,Innadril\0	9C	E8	A9	-1
8000	a,Manor Manager\0	a,Aden\0	9C	E8	A9	-1
8001	a,Claudia Athebalt\0	a,	9C	E8	A9	-1
8002	a,Reorin\0	a,Maestro\0	9C	E8	A9	-1
8003	a,Here I Come\0	a,	9C	E8	A9	-1
8004	a,Half Moon Love\0	a,	9C	E8	A9	-1
8005	a,Everlasting\0	a,	9C	E8	A9	-1
8006	a,Dark Side of the Moon\0	a,	9C	E8	A9	-1
8007	a,Wind Rider\0	a,	9C	E8	A9	-1
8008	a,Shooting Star\0	a,	9C	E8	A9	-1
8009	a,Cyclone Thunder\0	a,	9C	E8	A9	-1
8010	a,Hungry Baby\0	a,	9C	E8	A9	-1
8011	a,Salty Dog\0	a,	9C	E8	A9	-1
8012	a,Raging Revolution\0	a,	9C	E8	A9	-1
8013	a,Valentine Blue\0	a,	9C	E8	A9	-1
8014	a,Light My Fire\0	a,	9C	E8	A9	-1
8015	a,Red Bullet\0	a,	9C	E8	A9	-1
8016	a,Shining Silver\0	a,	9C	E8	A9	-1
8017	a,Over the top\0	a,	9C	E8	A9	-1
8018	a,Royal Straight\0	a,	9C	E8	A9	-1
8019	a,All Seven\0	a,	9C	E8	A9	-1
8020	a,Nasty Green\0	a,	9C	E8	A9	-1
8021	a,Shortcut\0	a,	9C	E8	A9	-1
8022	a,Typhoon Tiger\0	a,	9C	E8	A9	-1
8023	a,Red Hot\0	a,	9C	E8	A9	-1
8024	a,Galaxy Express\0	a,	9C	E8	A9	-1
8025	a,Best Condition\0	a,	9C	E8	A9	-1
8026	a,Albatross\0	a,	9C	E8	A9	-1
8027	a,Coffer of the Dead\0	a,	9C	E8	A9	-1
8028	a,Chest of Kernon\0	a,	9C	E8	A9	-1
8029	a,Chest of Golkonda\0	a,	9C	E8	A9	-1
8030	a,Chest of Hallate\0	a,	9C	E8	A9	-1
8031	a,Broadcasting Tower\0	a,	9C	E8	A9	-1
8032	a,Guard\0	a,	9C	E8	A9	-1
8033	a,Sentinel\0	a,	9C	E8	A9	-1
8034	a,Sentry\0	a,	9C	E8	A9	-1
8035	a,Defender\0	a,	9C	E8	A9	-1
8036	a,Centurion\0	a,	9C	E8	A9	-1
8037	a,Lionel Hunter\0	a,	9C	E8	A9	-1
8038	a,Neurath\0	a,	9C	E8	A9	-1
8039	a,Schacht\0	a,	9C	E8	A9	-1
8040	a,Raybell\0	a,	9C	E8	A9	-1
8041	a,Solinus\0	a,	9C	E8	A9	-1
8042	a,Kantabilon\0	a,Melody Maestro\0	9C	E8	A9	-1
8043	a,Octavia\0	a,Melody Maestro\0	9C	E8	A9	-1
8044	a,Galman\0	a,Valley Trader\0	9C	E8	A9	-1
8045	a,Kitzka\0	a,Valley Trader\0	9C	E8	A9	-1
8046	a,Marsden\0	a,Symbol Maker\0	9C	E8	A9	-1
8047	a,Kelly\0	a,Symbol Maker\0	9C	E8	A9	-1
8048	a,McDermott\0	a,Symbol Maker\0	9C	E8	A9	-1
8049	a,Pepper\0	a,Symbol Maker\0	9C	E8	A9	-1
8050	a,Thora\0	a,Symbol Maker\0	9C	E8	A9	-1
8051	a,Keach\0	a,Symbol Maker\0	9C	E8	A9	-1
8052	a,Heid\0	a,Symbol Maker\0	9C	E8	A9	-1
8053	a,Kidder\0	a,Symbol Maker\0	9C	E8	A9	-1
8054	a,Biggerstaff\0	a,Steward\0	9C	E8	A9	-1
8055	a,Doorman of Hell\0	a,	9C	E8	A9	-1
8056	a,Doorman of Hell\0	a,	9C	E8	A9	-1
8057	a,Loken\0	a,Messenger\0	9C	E8	A9	-1
8058	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8059	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8060	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8061	a,Blacksmith\0	a,Gludio\0	9C	E8	A9	-1
8062	a,Blacksmith\0	a,Dion\0	9C	E8	A9	-1
8063	a,Blacksmith\0	a,Giran\0	9C	E8	A9	-1
8064	a,Blacksmith\0	a,Oren\0	9C	E8	A9	-1
8065	a,Blacksmith\0	a,Aden\0	9C	E8	A9	-1
8066	a,Blacksmith\0	a,Innadril\0	9C	E8	A9	-1
8067	a,Rood\0	a,Pet Manager\0	9C	E8	A9	-1
8068	a,Warehouse Keeper\0	a,Gludio\0	9C	E8	A9	-1
8069	a,Warehouse Keeper\0	a,Dion\0	9C	E8	A9	-1
8070	a,Warehouse Keeper\0	a,Giran\0	9C	E8	A9	-1
8071	a,Warehouse Keeper\0	a,Oren\0	9C	E8	A9	-1
8072	a,Warehouse Keeper\0	a,Aden\0	9C	E8	A9	-1
8073	a,Warehouse Keeper\0	a,Innadril\0	9C	E8	A9	-1
8074	a,Corpse of Hutaku\0	a,	9C	E8	A9	-1
8075	a,Sales Cat of Ivory Tower\0	a,	9C	E8	A9	-1
8076	a,Newbie Guide\0	a,	9C	E8	A9	-1
8077	a,Newbie Guide\0	a,	9C	E8	A9	-1
8078	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8079	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8080	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8081	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8082	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8083	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8084	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8085	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8086	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8087	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8088	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8089	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8090	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8091	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8092	a,Black Marketeer of Mammon\0	a,	9C	E8	A9	-1
8093	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8094	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8095	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8096	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8097	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8098	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8099	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8100	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8101	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8102	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8103	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8104	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8105	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8106	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8107	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8108	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8109	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8110	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8111	a,Gatekeeper Spirit\0	a,	9C	E8	A9	-1
8112	a,Gatekeeper Spirit\0	a,	9C	E8	A9	-1
8113	a,Merchant of Mammon\0	a,	9C	E8	A9	-1
8114	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8115	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8116	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8117	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8118	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8119	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8120	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8121	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8122	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8123	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8124	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8125	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8126	a,Blacksmith of Mammon\0	a,	9C	E8	A9	-1
8127	a,Festival Guide\0	a,Level 31 and Below\0	9C	E8	A9	-1
8128	a,Festival Guide\0	a,Level 42 and Below\0	9C	E8	A9	-1
8129	a,Festival Guide\0	a,Level 53 and Below\0	9C	E8	A9	-1
8130	a,Festival Guide\0	a,Level 64 and Below\0	9C	E8	A9	-1
8131	a,Festival Guide\0	a,No Level Limit\0	9C	E8	A9	-1
8132	a,Festival Witch\0	a,	9C	E8	A9	-1
8133	a,Festival Witch\0	a,	9C	E8	A9	-1
8134	a,Festival Witch\0	a,	9C	E8	A9	-1
8135	a,Festival Witch\0	a,	9C	E8	A9	-1
8136	a,Festival Witch\0	a,	9C	E8	A9	-1
8137	a,Festival Guide\0	a,Level 31 and Below\0	9C	E8	A9	-1
8138	a,Festival Guide\0	a,Level 42 and Below\0	9C	E8	A9	-1
8139	a,Festival Guide\0	a,Level 53 and Below\0	9C	E8	A9	-1
8140	a,Festival Guide\0	a,Level 64 and Below\0	9C	E8	A9	-1
8141	a,Festival Guide\0	a,No Level Limit\0	9C	E8	A9	-1
8142	a,Festival Witch\0	a,	9C	E8	A9	-1
8143	a,Festival Witch\0	a,	9C	E8	A9	-1
8144	a,Festival Witch\0	a,	9C	E8	A9	-1
8145	a,Festival Witch\0	a,	9C	E8	A9	-1
8146	a,Festival Witch\0	a,	9C	E8	A9	-1
8147	a,Sobling\0	a,Head Researcher\0	9C	E8	A9	-1
8148	a,Pirate's Chest\0	a,	9C	E8	A9	-1
8149	a,Alchemist's Mixing Urn\0	a,	9C	E8	A9	-1
8150	a,Carey\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8151	a,Daniel\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8152	a,Dianne\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8153	a,Jacques\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8154	a,Crissy\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8155	a,Joff\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8156	a,Albert\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8157	a,Niels\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8158	a,Korgen\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8159	a,Rudy\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8160	a,Dimaggio\0	a,Clan Hall Manager\0	9C	E8	A9	-1
8161	a,Gellar\0	a,Clan Hall Gate Keeper\0	9C	E8	A9	-1
8162	a,Grad\0	a,Wyvern Manager\0	9C	E8	A9	-1
8163	a,Bryce\0	a,Wyvern Manager\0	9C	E8	A9	-1
8164	a,Hodler\0	a,Wyvern Manager\0	9C	E8	A9	-1
